userId,Total_Accepted_Answers,score,posts,Reputation,Age,UpVotes,DownVotes,Location,views
28713,0,1,1,6,,0,0,,1
29013,1,2,1,13,,0,0,,0
29090,2,2,3,24,,4,0,,6
29092,0,4,1,43,,1,0,,2
29149,3,2,3,88,,10,0,,28
29183,7,27,7,227,,24,0,,107
31264,0,1,1,1345,,20,6,,97
31655,0,-1,1,1,,0,0,,1
31991,0,1,1,106,,1,0,,3
31998,0,3,1,151,30,11,0,"London, United Kingdom",14
32055,1,9,1,48,,1,0,,0
34763,0,1,1,6,,0,0,,3
35142,0,3,1,16,,0,0,,12
35465,3,2,3,168,,1,0,,9
35565,0,1,1,6,,0,0,,0
35842,2,7,2,96,,490,0,Basement of WoW,54
35999,1,7,1,38,,0,0,"Calgary, Canada",1
36042,0,0,1,1,,0,0,,0
36201,0,0,1,101,,0,0,,1
36444,0,2,1,200,,234,1,,62
37473,0,0,1,19,,0,0,,2
37816,1,1,1,108,,14,0,,0
38080,0,3,1,82,32,69,0,Slovakia,52
38207,0,1,1,6,,0,0,,0
39609,1,2,1,13,,0,0,,0
40152,4,5,4,170,,15,1,,7
40252,3,6,3,926,,95,1,,340
40279,1,2,1,45,,9,0,,4
40322,1,6,4,91,,0,0,,45
40579,2,6,4,98,,4,0,,22
41015,0,3,1,19,,3,0,,8
41324,0,0,1,1,,0,0,,0
41358,1,1,1,18,,0,0,,2
41558,0,5,1,151,,0,0,,6
42124,1,0,1,152,,62,0,,7
42358,2,1,2,135,,0,0,,3
42494,2,5,2,193,32,136,0,United Kingdom,19
42653,0,4,1,21,,0,0,,0
42760,2,4,2,52,,55,0,,8
43153,0,3,1,16,,4,0,,1
43496,0,1,3,6,,0,0,,2
44023,0,17,5,321,,3,0,,75
44359,2,9,2,198,23,46,1,"São Paulo, Brasil",19
44425,0,2,1,11,,0,0,,5
44902,0,6,1,31,,2,0,,3
44925,1,1,1,8,,0,0,,0
45568,0,1,1,95,,6,0,,13
45595,0,0,1,6,,0,0,,4
45602,0,2,1,11,,0,0,,12
45861,0,1,2,116,30,18,0,"Gainesville, FL",6
46061,0,1,1,6,,0,0,,1
46295,1,0,1,6,,0,0,,1
48467,1,4,4,99,,3,0,,26
48876,4,5,4,314,,6,0,,35
49105,1,0,1,103,,0,0,,1
49210,2,7,2,150,,2,0,Germany,8
49269,1,2,1,13,,0,0,,1
49448,0,1,1,6,,0,0,,1
52020,3,3,3,71,,10,0,,25
52054,0,0,1,62,,65,0,,32
52120,0,0,2,9,,0,0,,10
53456,2,5,2,1400,28,167,4,"Toronto, Canada",226
16280,1,7,1,141,,2,0,South Africa,2
16337,0,2,1,31,,0,0,,6
16666,0,1,1,60,,4,0,,25
16730,1,-2,1,102,25,2,0,"Montreal, Canada",11
16873,1,2,1,13,,0,0,,13
17116,0,0,1,1,34,0,0,Germany,22
17159,0,2,1,11,,0,0,,13
17266,0,4,2,21,,0,0,,4
17359,3,41,7,2795,,403,13,,314
17459,3,17,5,401,,29,0,Denmark,27
17566,1,-2,1,129,29,2,0,Washington D.C.,7
17602,0,1,1,241,36,1,0,"Sydney, Australia",33
17866,0,0,1,1,28,0,0,"Ankara, Turkey",2
18009,1,29,1,248,,4,0,"Toronto, Canada",8
20131,1,1,1,113,,0,0,,7
20517,0,6,1,46,,0,0,Bangalore,17
20917,3,16,8,286,,17,0,,38
21010,0,2,1,13,,0,0,,1
21103,1,1,1,6,,0,0,,4
21360,0,6,1,123,,2,0,,24
21446,1,1,1,28,,1,0,,2
21746,0,2,1,95,,9,0,"Kingston, ON, Canada",52
21846,2,9,2,998,,103,12,"Paris, France",113
22546,0,1,1,53,,5,0,,10
23732,3,9,5,117,,193,0,,27
23918,0,7,1,46,,13,0,,9
24318,1,1,1,13,,0,0,,5
24997,0,2,2,111,,2,0,,8
25647,0,0,1,11,,0,0,,2
26276,2,11,4,78,,4,0,,18
26283,1,8,1,48,,0,0,,8
26640,3,55,5,339,,13,0,,56
26919,0,0,1,121,37,1,0,"Multan, Pakistan",27
27026,3,19,3,212,,4,0,,16
27119,0,1,1,11,,0,0,,7
27212,1,2,1,13,,0,0,,5
27276,1,5,1,535,,100,1,,63
27412,0,1,2,6,,0,0,,6
27462,1,4,1,33,,0,0,,7
27669,0,11,1,156,,3,0,,20
27705,1,1,1,8,,0,0,,7
27719,1,4,1,123,25,1,0,Netherlands,7
27769,1,1,1,28,,5,0,USA,7
27812,1,7,1,263,,10,1,,31
28019,0,2,1,116,31,54,0,"South Bend, IN",5
28112,0,2,1,11,,0,0,,6
28412,2,2,2,69,,5,0,,20
28698,2,1,2,119,,8,0,,10
28898,0,11,1,56,,0,0,,6
29148,0,11,1,56,,0,0,,5
29541,0,2,1,11,,0,0,,1
29877,1,3,1,169,,14,0,,9
29941,1,6,2,133,,0,0,,10
30420,1,2,1,68,,3,0,Switzerland,6
31120,0,7,1,258,,8,0,"Berlin, Germany",21
31220,0,0,1,1,,0,0,,3
31420,4,88,4,8535,,1224,3,,590
31563,2,2,2,193,,64,2,,83
34707,1,0,1,108,,3,0,,3
35150,1,5,1,183,,121,0,"Tampa, FL",23
35264,2,25,2,310,,5,0,"Paris, France",66
35507,0,12,1,61,,0,0,Puerto Rico,13
36793,1,1,1,30,,2,0,,4
37429,1,11,1,230,,16,0,"New York, NY",14
37515,1,0,1,8,,0,0,,2
37572,1,1,1,18,,0,0,,2
39494,0,1,1,16,,0,0,,6
40130,0,1,1,6,,0,0,,1
41166,1,1,1,108,,7,0,,1
41273,1,2,1,113,,4,0,,6
41509,0,1,1,46,,0,0,,3
41709,0,0,1,101,,0,0,,10
42702,0,0,1,1,,0,0,,2
42945,2,2,2,15,,4,0,,7
42952,2,22,4,430,26,18,0,"Belfast, United Kingdom",34
43088,0,4,1,21,,0,0,,1
43288,3,3,4,62,,1,0,,12
43645,1,1,1,8,,0,0,,0
44424,0,2,2,16,,0,0,"Birmingham, United Kingdom",16
44724,0,5,1,191,,11,0,Ecuador,25
44767,0,1,1,6,,0,0,,0
44917,0,2,1,11,,0,0,,0
45124,1,-1,1,106,,5,0,,2
45224,2,4,5,169,,7,0,New York,8
45253,0,1,1,6,,0,0,,2
45603,0,0,1,380,,66,3,,27
46110,0,2,1,11,,0,0,,0
46603,1,0,1,202,29,13,4,Massachusetts,12
46703,1,6,5,59,,0,0,,5
19786,0,2,1,16,,0,0,US,4
19901,0,2,1,368,33,16,1,"Toronto, Ontario, Canada",23
19918,0,4,1,61,,3,0,,5
20088,0,2,1,11,,0,0,,5
20403,0,0,1,101,25,5,0,"Portland, OR",3
20905,0,3,1,191,,30,0,"Bangalore, India",14
21054,5,39,5,10879,,11155,180,,2318
21071,3,8,5,140,,8,0,,9
21407,0,2,1,16,,0,0,,4
21441,0,2,1,11,,0,0,,2
21773,1,3,1,118,34,6,0,"London, United Kingdom",5
22411,1,2,1,135,23,0,0,"Chennai, India",32
24079,0,1,1,6,,0,0,,3
24313,1,7,1,38,,0,0,,1
24547,0,3,1,16,,0,0,,1
24968,0,6,1,66,,5,0,,7
25032,0,2,1,41,,0,0,,2
25368,0,6,1,31,,0,0,,2
26036,1,1,2,8,,0,0,,4
26487,1,11,2,113,,0,0,Belgium,7
26572,0,0,1,101,31,3,0,Israel,3
26887,2,21,3,210,,3,0,,4
27104,1,0,1,3,,0,0,"Shenzhen, China",0
27223,0,5,1,61,,2,0,,7
27589,1,7,3,70,,1,0,,11
27657,1,6,1,160,,2,0,,14
27691,1,0,1,165,31,81,6,Buenos Aires,89
27708,2,1,2,25,,0,0,United Kingdom,8
27789,1,2,1,111,30,1,0,"Boulder, CO",5
27874,0,3,1,16,,0,0,,2
28159,0,2,1,11,,0,0,,1
28257,0,7,1,91,26,3,0,,9
28427,0,0,1,1,,0,0,,1
28644,1,18,1,270,,39,0,,51
28712,0,2,1,36,,0,0,"Vienna, Austria",3
29163,1,4,1,38,,2,0,,13
29176,0,3,3,47,,0,0,,18
29363,0,9,2,76,,0,0,,14
29929,1,2,1,13,,0,0,,0
30231,1,6,2,138,,4,0,"Oxford, United Kingdom",2
30516,0,9,1,61,,0,0,,12
30733,0,0,1,162,,4,0,,5
31035,1,4,1,45,,7,0,,1
31418,1,3,1,167,,28,0,,18
31835,1,0,1,112,,0,0,,23
32018,0,-1,1,97,,37,0,,41
32337,0,3,1,16,,0,0,,4
34809,1,1,1,13,,0,0,,1
35094,1,1,1,54,,14,0,"Basel, Switzerland",6
35111,0,1,1,16,29,1,0,Loch Lomond,1
35128,1,9,1,124,,12,0,,30
35277,0,0,1,4,,0,0,,17
35413,4,15,6,762,,141,3,,195
35881,1,10,2,75,,4,0,,15
36349,1,3,1,18,31,0,0,"Iowa City, IA",1
36379,1,2,1,13,,0,0,,0
36515,2,9,5,463,,357,2,,69
36766,1,7,1,146,,1,0,,5
36898,0,4,1,21,,3,0,,3
37366,0,0,1,28,,2,0,,17
37583,0,2,1,11,,0,0,,5
38102,1,13,2,598,,77,0,,116
38136,0,1,1,9,,0,0,,10
38234,0,1,1,106,,0,0,,1
39991,1,0,1,130,,2,0,,51
40076,2,6,2,45,,0,0,"Research School of Biology, Australian National University",2
40357,1,2,1,175,,8,0,,4
40693,1,2,1,13,,0,0,,3
40761,2,20,4,199,,17,0,,53
41395,0,4,1,21,,0,0,,9
41412,0,2,1,11,,0,0,,0
41446,0,0,1,1,,0,0,,0
41510,1,4,2,23,,1,0,,8
41761,0,3,1,16,,0,0,,0
42246,1,5,1,222,,3,0,"Seattle, WA",13
42429,2,6,3,245,,50,1,"New York, NY, United States",8
42697,1,3,2,128,28,0,0,California,2
42884,0,6,3,300,33,3,0,Singapore,14
43250,2,4,2,35,,3,0,,6
43267,2,5,3,135,,6,0,,6
43769,0,5,1,26,,0,0,,0
43820,0,0,1,197,,9,0,,35
44020,0,2,1,11,,0,0,United States,3
44939,0,7,2,139,96,20,0,United States,6
45756,1,0,1,3,,0,0,,6
46224,0,0,1,121,29,20,0,"Pune, India",7
46543,0,1,1,116,,0,0,,5
46726,0,2,1,21,,0,0,,14
17304,2,4,2,85,37,30,0,"Paris, France",27
17422,2,4,3,48,33,0,0,,7
17636,2,6,2,137,28,363,1,"Florence, Italy",31
17754,1,11,1,219,,24,0,,22
17921,0,0,1,1,,0,0,,4
17972,1,3,1,118,32,0,0,"Berne, Switzerland",3
18239,0,1,1,6,,0,0,,3
18290,1,2,1,113,,1,0,,2
18508,0,-1,1,1,,0,0,,0
19711,1,7,2,138,,8,0,"St. Louis, MO",6
19762,11,94,11,1643,,55,1,,154
20044,0,1,1,6,,0,0,,5
20061,1,9,1,78,,28,0,,1
20112,3,25,4,310,,15,1,,63
20580,1,2,1,126,,0,0,,4
20929,0,8,1,147,23,1,0,India,1
21030,8,31,9,361,,68,0,,63
21129,0,8,1,41,,0,0,,3
21448,1,0,1,133,,11,0,,10
21983,2,7,2,55,,7,0,,15
22133,1,4,1,183,,4,0,,12
22452,3,13,5,4186,,121,3,,851
23770,1,4,1,388,37,11,0,"Edinburgh, United Kingdom",13
23970,3,2,5,234,,14,0,,44
23974,0,4,1,21,,0,0,,1
24038,0,2,1,31,,0,0,,4
24238,2,15,4,37,,2,0,,28
24706,0,3,2,67,,4,0,,4
25110,0,1,1,19,,0,0,,11
25174,1,2,1,130,,0,0,,10
25192,0,5,1,26,,0,0,,3
25374,1,2,1,130,,9,0,,5
25392,4,8,6,978,,48,4,,104
25677,0,4,1,24,,0,0,,16
25859,1,9,1,148,28,1,0,"Boston, MA",4
26263,1,15,1,93,,0,0,,42
26477,1,3,1,18,,0,0,,5
26945,2,5,2,134,,24,0,,26
27081,0,0,1,1,,0,0,,1
27114,0,1,1,31,,0,0,,1
27196,1,1,1,13,,0,0,,2
27213,1,2,1,503,,38,7,"Rome, Italy",122
27400,3,11,5,131,,17,0,,26
27464,2,11,3,142,26,24,0,,28
27681,1,4,1,28,,0,0,,0
27867,0,1,1,6,,0,0,,3
27881,1,0,2,202,,41,1,"University of Auckland, New Zealand",14
28600,0,0,1,7,,0,0,,2
28617,0,2,1,16,,0,0,,8
28650,1,2,1,115,,8,0,,3
29054,1,1,1,140,41,1,0,,14
29068,7,56,7,1086,27,134,4,"Akron, OH",219
29336,0,6,2,300,,2,0,,40
29386,4,12,6,94,,6,0,,22
29689,0,0,1,48,,3,0,,8
29739,0,4,1,21,,0,0,,1
30072,0,1,1,115,,0,0,,14
30475,1,1,2,115,,9,0,,16
30557,1,11,2,351,,18,0,,38
30658,1,2,1,37,,0,0,,62
31007,1,3,1,135,31,44,0,"Philadelphia Area, PA",10
31475,1,2,2,68,27,2,0,Indonesia,22
31594,1,4,1,61,,0,0,,21
32293,0,0,1,1,,0,0,,0
32530,0,5,1,51,,4,0,,15
34884,1,0,1,3,,0,0,,3
35237,0,3,1,16,,0,0,,2
35437,1,1,2,125,,13,0,,8
35705,1,1,1,36,,0,0,,5
35905,0,1,1,18,,0,0,,5
36206,0,1,1,95,,15,0,,16
36223,0,0,2,23,,0,0,,5
36973,1,14,1,73,,0,0,,10
37160,1,4,1,158,32,2,0,"Baltimore, MD",10
37491,1,3,1,23,,1,0,,2
37627,1,6,4,150,,56,0,,13
37742,2,2,2,195,,7,0,,11
38160,1,4,1,1326,,198,2,,197
39632,3,13,4,372,,137,3,District of Columbia,43
39649,0,5,1,26,,0,0,,4
39764,1,3,5,23,,2,0,,9
40300,0,2,1,111,,0,0,,4
40418,0,5,1,26,,0,0,,0
40449,0,1,1,121,,0,0,,4
40785,0,5,1,143,33,12,0,"Sydney, Australia",26
40967,0,4,1,614,,10,5,,101
41218,1,2,1,18,,0,0,,3
41304,1,3,1,28,,0,0,,2
41354,0,0,1,106,,0,0,,6
41771,0,1,1,6,,0,0,,2
42354,1,2,1,13,,0,0,,12
42457,0,0,1,11,,0,0,,1
21493,2,2,2,118,,12,0,,12
21693,0,4,1,21,,0,0,,0
21827,2,4,2,146,,4,0,,7
21972,2,11,2,523,,33,5,California,49
22129,0,0,1,1,,0,0,,0
22236,0,9,1,114,25,59,0,Mauritius,42
22265,0,10,2,172,,2,2,"Leipzig, Germany",18
23642,1,1,1,142,26,14,0,United States,9
23801,1,8,2,4284,,159,7,"Arlington, VA",255
23899,0,1,1,6,,0,0,,1
24344,1,10,1,33,,3,0,,12
24537,0,0,1,1,,0,0,,2
24671,2,2,2,319,,82,0,"Boston, MA",84
24778,1,2,1,113,34,16,0,,32
25171,0,26,1,241,32,6,0,"Paris, France",15
25180,1,2,3,56,,11,0,,24
25507,0,2,1,11,,0,0,,5
25671,1,9,1,48,,0,0,,11
25814,0,11,2,196,,1,0,,13
25816,1,3,1,46,,31,0,London,6
25873,0,3,2,16,,0,0,,8
26050,1,0,2,3,,0,0,,4
26943,1,1,1,111,27,0,0,"Paris, France",3
26950,1,2,1,250,,15,0,"Chicago, IL, United States",29
27286,0,3,1,16,,0,0,,1
27409,1,2,1,77,,2,0,,31
27645,0,1,1,6,,0,0,,3
27743,1,3,1,142,,7,0,,8
27879,1,15,5,191,,4,0,,41
28315,0,6,3,186,,4,0,China,19
28481,0,0,1,18,,1,0,,4
28715,1,2,1,157,,5,0,,12
29458,1,3,1,18,,2,0,Mexico City,3
29558,1,0,1,50,,0,0,,11
29560,0,1,2,9,,0,0,,0
29817,1,1,1,8,,0,0,,2
29924,1,5,2,124,,9,0,"Berlin, Germany",36
29960,0,0,1,1,,0,0,,2
30158,0,0,1,1,,0,0,,2
30351,1,9,2,4134,37,1177,80,Switzerland,798
30451,8,20,11,266,,229,4,,52
30687,1,0,1,103,,0,0,,3
30760,2,1,2,10,,0,0,,4
30830,0,3,1,71,,2,0,,2
30860,0,1,1,6,,0,0,,3
31087,1,2,1,113,,6,0,,4
31289,1,9,1,98,45,11,0,Davis CA,10
32130,1,2,1,18,,0,0,,3
32289,0,7,1,36,,0,0,,1
32432,1,2,1,49,,4,0,,13
34597,0,1,1,6,,0,0,,1
34738,1,1,1,300,,31,2,"San Francisco, CA",76
35074,3,0,3,26,,0,0,,13
35131,1,11,1,1384,,58,2,,199
35574,2,9,2,228,,17,0,U.K.,18
35631,0,0,1,1,,0,0,,3
36576,1,0,2,103,,2,0,,4
36746,1,2,1,13,,0,0,"Madison, WI",3
36910,0,4,3,121,,0,0,,6
37103,0,4,1,36,37,0,0,,3
37269,0,1,1,6,,0,0,,1
37348,1,0,1,3,,0,0,,1
37648,1,14,1,200,,0,0,Kansas,4
38348,0,3,1,672,,34,0,,71
39554,0,2,1,126,,3,0,,3
39618,1,2,1,13,,0,0,,1
40077,3,16,9,269,,22,0,"Madison, WI, USA",226
40120,1,3,1,286,,35,0,,39
40413,0,2,1,11,,0,0,,5
40447,0,2,1,57,,6,0,,9
40454,2,2,2,15,,0,0,,2
40547,3,5,5,71,,7,0,"Burgos, Spain",30
41426,1,3,1,45,,2,0,,22
41526,0,0,1,1,,0,0,,1
41926,0,1,1,6,,0,0,,2
42219,1,1,1,110,,0,0,,0
42428,1,2,1,35,,8,0,,7
42492,0,4,2,26,,0,0,,4
42885,0,2,1,11,,0,0,,1
43221,1,2,1,18,,0,0,,10
43328,0,1,2,6,,0,0,,2
43564,1,1,1,8,,0,0,,2
43757,1,1,1,8,,0,0,,1
44021,2,6,2,141,,15,0,,9
44155,0,1,1,6,,0,0,,2
44400,0,0,1,1,,0,0,,0
44591,1,3,1,68,32,10,0,"Reykjavik, Iceland",21
44593,0,6,1,46,,0,0,,1
44693,0,0,1,1,,0,0,,1
45370,0,0,1,1,,0,0,,1
45770,2,7,2,109,,0,0,,19
13531,1,3,1,28,,0,0,,5
13881,2,2,2,52,,18,0,,9
13924,0,1,1,6,,0,0,,0
14174,1,8,1,43,,1,0,,15
14335,1,0,1,99,,3,0,"Vienna, Austria",7
14510,1,1,1,113,,19,0,,5
14660,1,9,1,148,27,2,0,"Brooklyn, NY",5
14749,1,5,1,108,,258,0,,8
14803,3,7,3,2838,43,119,2,Europe,219
14860,2,10,3,1706,,102,60,,520
16021,1,0,1,18,,13,0,,2
16203,1,2,1,113,32,78,0,"New York, New York",9
16246,0,6,2,31,,3,0,,3
16382,2,5,2,135,,34,0,,11
16557,1,5,1,384,,20,1,,59
16671,0,2,1,11,,0,0,,1
16850,0,10,1,51,,0,0,,12
16939,0,0,1,417,,79,4,,144
17000,1,7,1,38,,0,0,,1
17332,1,3,1,18,,0,0,London,1
17518,0,4,1,163,,5,0,,4
17600,0,1,1,131,,5,0,,9
18011,1,4,1,126,29,3,0,Washington DC,7
18229,0,0,1,1,,0,0,,0
18254,1,1,1,108,,28,0,,46
18268,2,9,2,590,,67,6,,62
18343,1,10,1,63,,3,0,,6
18479,0,4,1,21,,0,0,,3
18493,1,10,1,269,,18,5,,30
19658,1,4,1,23,,3,0,,4
19740,1,1,1,8,,0,0,,0
19765,1,1,1,110,26,0,0,Netherlands,2
20015,1,6,5,213,,6,0,,26
20165,0,10,1,51,,0,0,,2
20258,1,4,1,128,,2,0,Finland,5
20283,0,0,1,21,,0,0,,26
20483,0,1,1,106,,0,0,,17
20551,1,0,1,416,,21,0,,28
20744,0,0,1,1,,0,0,,1
21212,0,1,1,6,,0,0,,3
21476,0,4,1,21,,0,0,,5
22012,1,6,1,153,30,5,0,,3
22062,0,1,2,419,,0,0,,46
22105,0,0,1,1,,0,0,,1
23802,1,4,4,270,,64,0,,46
23891,4,23,8,305,,14,0,,18
24559,0,1,1,6,,0,0,,0
24627,1,3,2,28,,0,0,,2
25138,1,9,1,459,29,40,0,,78
25181,0,1,1,6,,0,0,,2
25420,0,2,1,138,,2,0,,8
25488,0,11,1,71,,0,0,,17
25495,1,9,1,126,,0,0,,8
26342,1,2,1,16,,0,0,,7
26356,2,5,4,248,,47,1,,27
27317,0,5,1,41,,0,0,,4
27342,1,4,1,461,,23,0,,40
27435,1,6,1,805,,20,2,,74
27571,1,1,1,108,,0,0,,3
27760,0,2,1,11,,0,0,,3
27853,0,7,2,66,,0,0,,17
28146,0,2,1,11,,0,0,,10
28707,1,2,1,25,,1,0,,5
28975,1,17,1,88,,0,0,,1
29432,0,2,1,11,,0,0,,5
29500,7,15,9,187,,2,0,,92
29707,1,3,2,351,33,313,1,,61
29886,1,3,1,118,,1,0,,3
30018,0,1,1,106,,3,0,"Seattle, WA",0
30125,1,2,1,126,,11,0,,26
30904,0,0,1,13,,0,0,,5
31104,0,0,1,174,,6,0,,42
31261,0,-2,1,171,,0,0,,116
31372,0,4,1,4932,,391,5,"Atlanta, GA",517
31440,1,4,1,63,,0,0,,6
31465,0,3,1,66,,28,0,"Eugene, OR",2
32222,1,4,2,133,,0,0,,8
34605,0,9,1,69,,0,0,,4
34898,1,1,1,118,30,2,0,Denmark,4
35716,1,1,1,8,,0,0,,0
35791,0,5,1,217,,3,0,,5
36345,1,1,1,108,,1,0,,1
36720,0,0,1,1,,0,0,,1
37120,0,0,1,101,,1,0,,0
37213,2,5,2,230,,21,0,,15
37238,1,5,1,28,,4,0,"Wellington, New Zealand",4
37395,1,1,1,30,,1,0,,1
37531,1,2,3,277,,12,0,,27
37774,1,0,1,3,,0,0,,1
37838,1,2,1,13,,0,0,,2
37863,0,0,1,197,,18,0,"Miami, FL",21
39642,0,1,1,6,,0,0,,3
39803,0,1,1,6,,0,0,India,9
39953,0,3,1,616,,31,2,,29
17113,1,2,1,13,,0,0,,5
17411,1,5,1,28,,0,0,,4
17713,0,2,1,11,,0,0,,0
17913,1,2,1,78,33,1,0,Belgium,16
17998,2,28,2,267,,11,0,,15
18164,5,33,11,316,,5,0,,29
18447,0,9,1,46,52,0,0,"San Diego, CA",9
18464,0,5,1,113,,20,0,,7
18498,0,2,1,11,,0,0,,1
18549,2,3,6,366,,28,2,Turkey,67
19985,1,2,1,13,,0,0,,2
20221,2,12,2,207,,8,0,,18
20255,1,4,1,158,,5,0,,7
21072,0,15,2,740,40,304,55,"Dordrecht, Netherlands",119
21793,1,9,3,115,,4,0,South Dakota,14
21891,0,4,1,21,,0,0,,2
21906,0,2,1,111,,0,0,,1
22008,3,3,3,246,,14,0,"Berlin, Germany",33
23763,0,1,1,6,,0,0,,0
24163,1,8,1,58,,2,0,,10
24416,0,8,2,51,,6,0,,11
24450,0,3,1,58,,0,0,"Seattle, WA",10
24650,0,2,1,101,,0,0,,13
24765,2,0,2,38,,27,0,,10
24865,0,7,2,363,,0,0,,13
24999,0,1,1,6,,0,0,,4
25252,0,59,1,296,,0,0,,7
25316,2,5,2,189,,2,0,,17
25335,1,24,6,308,,2,0,,105
25350,0,3,1,38,,0,0,,13
25386,1,3,2,433,,14,0,,45
25586,0,2,1,11,,0,0,,2
25601,0,10,2,51,,0,0,,1
25735,1,1,1,38,39,1,0,Austria,9
25986,0,7,1,191,,2,0,,19
26037,1,9,1,48,,5,0,,4
26171,0,4,1,21,,0,0,,4
26201,0,1,1,6,,0,0,,4
26335,0,14,1,67,28,0,0,,56
26371,1,1,1,20,32,5,0,"Rio de Janeiro, Brazil",5
26435,3,4,3,346,16,170,0,Titan,23
26622,0,2,1,11,,0,0,,1
26771,0,3,1,16,,0,0,,0
26786,0,0,1,1,,0,0,,4
26837,0,3,1,25,28,0,0,Czech Republic,3
26973,0,6,1,31,,1,0,,4
27407,1,5,1,143,,1,0,,13
27673,0,4,1,21,,0,0,,0
28007,0,1,1,126,,0,0,,6
28309,1,12,1,538,,33,0,,48
28394,0,0,1,7,26,0,0,indonesia,1
28843,1,0,1,3,,0,0,,3
29060,0,4,1,26,,0,0,,12
29330,0,2,1,11,,0,0,,5
30132,0,0,1,1,,0,0,,6
30232,0,3,1,141,,7,0,"Halifax,NS",6
30951,1,1,1,216,,34,1,,46
30966,0,0,1,11,,0,0,,7
31017,2,20,5,220,,10,0,,11
31268,0,9,2,46,,1,0,,16
31466,3,4,3,315,,206,0,,93
31753,1,7,1,40,,3,0,,8
32438,1,18,1,230,,4,0,,23
32504,4,3,4,278,,53,3,"Zurich, Switzerland",81
34859,2,5,2,125,,19,0,,9
35010,2,27,4,140,,6,0,,16
35176,0,6,1,316,,1,0,,49
35295,0,7,2,106,35,0,0,"Chicago, IL",30
35512,0,4,1,146,,1,0,,3
35595,0,12,1,61,,1,0,,10
36046,2,20,2,105,,2,0,,9
37633,0,2,1,11,,0,0,University of Notre Dame,1
37818,1,0,1,103,,15,0,,0
38003,0,6,1,31,34,1,0,"Marseille, France",8
38069,1,2,1,43,,6,0,"Ottawa, ON, Canada",13
38420,1,2,1,43,,0,0,,16
39605,0,2,1,31,,0,0,,6
39741,1,0,1,13,,0,0,,5
39890,0,10,1,51,,0,0,,5
40290,0,1,1,6,,0,0,,7
40877,1,1,1,8,,0,0,,7
40911,1,2,1,13,,0,0,,1
40926,3,11,3,162,,10,0,,49
41211,0,2,1,44,,1,0,,4
41811,0,2,1,11,,0,0,,4
42062,0,0,1,673,32,16,0,Germany,35
42413,0,0,1,6,,0,0,,0
42698,1,6,2,33,,0,0,,7
42898,0,3,1,1857,,85,1,,143
43064,0,2,1,11,,0,0,,0
43185,0,2,1,43,,0,0,,10
43500,2,5,3,187,,23,0,,19
15921,0,1,1,91,,13,0,,13
15964,1,3,1,241,,108,16,"The Pillars of Creation, NGC 6611",77
15989,0,8,2,251,,6,0,,31
16282,1,3,1,160,40,22,0,"San Antonio, TX",12
16432,0,9,2,46,,0,0,,5
16457,1,6,1,165,33,0,0,"Portland, OR",14
16546,0,5,1,26,,0,0,,0
16789,0,2,1,191,,0,0,,20
16832,0,12,2,64,,0,0,,8
17057,1,4,1,121,34,0,0,"Paris, France",3
17107,3,13,4,293,30,20,0,,41
17125,0,1,2,142,,2,0,,11
17239,1,0,1,23,,2,0,"Salt Lake City, UT",4
17418,0,5,1,64,,2,0,,6
17575,0,3,1,16,,2,0,,3
17750,0,5,1,31,,0,0,,10
17818,1,0,1,153,,3,0,"Paris, France",18
18086,2,11,3,208,26,4,1,Switzerland,11
18636,1,7,1,138,29,8,0,"Genoa, Italy",5
18643,1,2,1,143,,8,0,,10
19758,0,4,2,26,,0,0,,2
19772,0,3,1,16,,0,0,,2
19983,0,1,1,6,,0,0,,3
20065,0,1,1,270,,6,1,,16
20490,0,1,1,6,,0,0,,0
20783,2,5,2,35,,6,0,,7
21251,1,5,1,38,,0,0,,3
21655,1,2,2,93,,5,0,"Toronto, Canada",4
22119,1,1,1,264,,2,0,,14
22387,1,5,1,639,,38,4,,57
22587,1,2,2,33,,1,0,,2
23991,1,2,1,113,39,0,0,"Cologne, Germany",4
24209,0,1,1,6,,0,0,,2
24327,2,14,2,190,26,3,0,"Chicago, IL",22
24788,1,2,1,13,,0,0,,1
25999,0,2,1,11,,0,0,,2
26199,0,2,1,29,56,1,0,"Bridgend, South Wales, UK",3
26710,1,7,1,38,,0,0,,1
26792,6,14,6,268,,182,1,,140
27535,1,4,1,60,,3,0,"Madrid, Spain",11
27621,0,7,3,66,,0,0,,18
27953,0,0,1,6,,0,0,,4
28246,0,2,1,11,,0,0,,10
28378,1,9,1,129,,14,0,,4
28514,1,3,1,21,,0,0,,19
28864,1,6,1,140,31,4,0,Germany,13
28957,1,4,1,28,,1,0,,13
29025,1,9,4,653,,258,0,,117
29275,0,2,1,11,,0,0,"Mount Pleasant, MI",0
29600,0,7,2,521,27,22,0,"Bangalore, India",55
30050,0,3,1,29,,0,0,"El Ejido, Spain",4
30211,0,2,1,11,,0,0,,4
30343,0,3,1,16,,0,0,,3
30586,3,0,3,250,25,33,0,,22
31229,1,2,1,13,,0,0,,5
31361,1,1,1,108,,0,0,,1
31547,0,1,1,135,27,2,1,"Denver, CO",14
31590,2,3,2,139,,3,0,Maryland,9
31679,1,6,1,53,,0,0,,5
31833,1,2,2,115,,0,0,"Sheffield, United Kingdom",6
32072,1,9,1,110,,1,0,,11
34623,1,2,1,1357,,1111,67,,250
